% amp_lsp amp_dsnr delta_heff veg_correction slope_correction
  0.3967   0.2507   0.1009 -124.0125   0.7036
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7710   0.6322   0.0594 -39.3772   0.3489
  0.9949   0.9960   0.0000   1.5603   0.1558
  0.7501   0.6097   0.0653 -42.1352   0.3445
  0.9522   0.9627  -0.0059   4.1468   0.0488
  0.7088   0.5584   0.0772 -42.4260   0.5671
  0.7341   0.5977   0.0653 -37.0742   0.4564
  0.8090   0.6968   0.0475 -31.6578   0.2634
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7001   0.5846   0.0653 -34.9129   0.5649
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6428   0.1893   0.1959 -78.6238   1.3102
  0.7730   0.6638   0.0534 -30.2787   0.4075
  0.9184   0.9094   0.0059  -6.1820   0.1453
  0.8258   0.1767   0.1959 -201.0601   0.8742
  0.9448   0.9506   0.0000  -3.2227   0.1146
  0.8970   0.9023   0.0000  -6.4302   0.1707
  0.6974   0.4965   0.0890 -68.1945   0.4681
  0.8008   0.6674   0.0594 -38.7288   0.2971
  0.9586   0.9534   0.0059  -4.5910   0.1032
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9946   0.9843   0.0059  -3.0879   0.0264
  0.7518   0.6185   0.0653 -37.3415   0.5061
  0.7407   0.7222   0.0119 -19.8905   0.4059
  0.4507   0.3520   0.1306 -49.8070   0.9841
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7762   0.7206   0.0297 -23.0737   0.4296
  0.8873   0.8541   0.0178 -11.1208   0.1889
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5895   0.3297   0.1128 -102.5335   0.6063
  0.9083   0.8970   0.0059  -6.8894   0.1600
  0.6121   0.3398   0.1128 -104.1298   0.6396
  0.5872   0.3451   0.1424 -55.6401   0.9900
  0.7049   0.4899   0.0890 -64.0140   0.5571
  0.7454   0.6403   0.0534 -32.5797   0.5357
  0.7113   0.5454   0.0712 -57.9300   0.3637
  0.9148   0.9284  -0.0059   1.4188   0.1511
  0.8450   0.7618   0.0415 -22.4403   0.2169
  0.8888   0.9048  -0.0059  -1.7384   0.2052
  0.9891   0.9942   0.0000   4.6678   0.1142
  0.7645   0.6482   0.0594 -31.9712   0.4205
  0.7528   0.5963   0.0653 -49.0702   0.3493
  0.5048   0.2747   0.1068 -135.9074   0.3692
  0.8911   0.8341   0.0297 -15.1433   0.1567
  0.6272   0.4682   0.0950 -45.1971   0.8177
  0.7852   0.8014  -0.0119 -12.7198   0.3080
  0.6497   0.4559   0.0831 -81.4216   0.4212
  0.7799   0.6589   0.0534 -32.4184   0.3461
  0.7343   0.5735   0.0712 -53.6453   0.3501
  0.6898   0.5006   0.0772 -73.1409   0.4010
  0.5923   0.3299   0.1543 -58.0352   1.0813
  0.6965   0.5347   0.0712 -57.5781   0.3629
  0.5508   0.3574   0.1424 -52.2469   1.0132
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7404   0.7543  -0.0119 -17.2798   0.3650
  0.7503   0.6004   0.0653 -48.0406   0.3293
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8630   0.8733  -0.0059  -7.6303   0.2095
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8206   0.8272  -0.0059 -11.9334   0.2746
  0.7084   0.5212   0.0831 -52.2375   0.5544
  0.6123   0.3102   0.1424 -87.6435   0.9247
  0.6261   0.6469  -0.0178 -20.6482   0.4259
  0.8358   0.7364   0.0475 -26.0271   0.2729
  0.7738   0.8013  -0.0178  -5.0366   0.1788
  0.3877   0.1835   0.6351 -158.1734   0.4601
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5741   0.6037  -0.0356 -19.8305   0.3745
  0.7660   0.5902   0.0772 -46.4384   0.4920
  0.6550   0.5162   0.0831 -40.6404   0.7044
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7430   0.5609   0.0772 -50.0641   0.4917
  0.9116   0.9254  -0.0059   0.1814   0.2034
  0.5680   0.3805   0.0890 -96.2448   0.4648
  0.8264   0.7250   0.0475 -26.2233   0.2991
  0.9470   0.9561   0.0000   0.9221   0.2389
  0.9758   0.9531   0.0119  -7.7886   0.0969
  0.6642   0.4862   0.0772 -70.1654   0.3984
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8259   0.8472  -0.0119   0.2233  -0.0781
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8149   0.8159   0.0000 -12.3628   0.2779
  0.5639   0.2710   0.1781 -57.4188   1.1515
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4362   0.4595  -0.0653 -15.2064  -0.1939
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6065   0.4120   0.0890 -91.2729   0.4375
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.3533   0.1164   0.2315 -30.5009   1.2192
  0.6139   0.5021   0.0772 -41.0962   0.7606
  0.9902   0.9866   0.0059  -1.3390   0.0222
  0.9866   0.9834   0.0059  -1.6916   0.0366
  0.8199   0.8435  -0.0119  -0.7727   0.0075
  0.6857   0.4631   0.0950 -67.0385   0.5929
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8575   0.8716  -0.0059  -7.0155   0.2164
  0.8142   0.8386  -0.0178  -7.0682   0.3063
  0.6947   0.4841   0.0890 -68.3316   0.5102
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5874   0.1757   0.2018 -67.5573   1.3278
  0.7295   0.5283   0.0831 -57.4954   0.5221
  1.0060   1.0065   0.0000   2.1188   0.1179
  0.6979   0.6033   0.0534 -32.6478   0.5924
  0.6110   0.6088   0.0000 -30.6960   0.5381
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7627   0.6221   0.0653 -38.7731   0.3816
  0.6233   0.5761   0.0356 -35.3942   0.6235
  0.7352   0.5629   0.0772 -47.7571   0.4754
  0.7514   0.5719   0.0772 -49.8098   0.4668
  0.9402   0.9468   0.0000  -2.7506   0.1068
  0.5437   0.3468   0.0950 -102.9162   0.4622
  0.8727   0.8598   0.0059  -9.6297   0.2183
  0.9002   0.9150  -0.0059  -1.6418   0.2135
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6615   0.2541   0.1959 -195.6211   0.4612
  0.8865   0.8485   0.0178 -11.9250   0.1892
  0.9311   0.9183   0.0059  -5.8125   0.1260
  0.5786   0.3005   0.1187 -134.2309   0.5225
  0.5305   0.3102   0.3620 -218.1660  -0.8532
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6755   0.4380   0.1009 -72.0726   0.6442
  0.3354   0.1925   0.6410 -156.6818   0.6601
  0.8544   0.8117   0.0237 -14.9526   0.2621
  0.7975   0.8233  -0.0178  -5.9736   0.2628
  0.6929   0.5201   0.0712 -63.6350   0.3784
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6696   0.4761   0.0831 -76.7606   0.4182
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7677   0.6256   0.0653 -37.9568   0.4594
  0.6951   0.5871   0.0594 -33.9944   0.5961
  0.9899   0.9955   0.0000   5.0523   0.0247
  0.9255   0.9231   0.0000  -5.0280   0.1263
  0.6704   0.4800   0.0831 -63.0092   0.4807
  0.7528   0.7151   0.0237 -23.1251   0.4390
  0.7260   0.6526   0.0415 -27.5335   0.5144
  0.7447   0.5863   0.0712 -45.3126   0.4122
  0.4876   0.5154  -0.0534 -10.9284  -0.6179
  0.7715   0.7284   0.0237 -20.5547   0.4077
  0.6856   0.4838   0.0890 -58.7338   0.5742
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6488   0.4457   0.0890 -79.0237   0.4632
  0.6725   0.4859   0.0831 -73.5404   0.4041
  0.7359   0.5598   0.0772 -53.4804   0.4262
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5734   0.3527   0.1009 -98.3399   0.5115
  0.6275   0.5602   0.0475 -35.8007   0.6565
  0.7213   0.5983   0.0653 -36.1616   0.5675
  0.7797   0.6373   0.0594 -42.7294   0.3154
  0.6418   0.3722   0.1128 -91.3553   0.6902
  0.6331   0.3232   0.1484 -78.7162   0.9864
  0.7406   0.6689   0.0415 -25.2462   0.4690
  0.5614   0.3001   0.1128 -143.8603   0.3798
  0.6479   0.4542   0.0831 -82.2237   0.4216
  0.7631   0.7212   0.0237 -21.4289   0.4215
  0.7827   0.6282   0.0653 -46.6174   0.3357
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7507   0.5940   0.0653 -49.9445   0.3439
  0.7132   0.1137   0.2018 -107.6475   1.4889
  0.6676   0.4256   0.1009 -82.8799   0.5760
  0.8724   0.8076   0.0297 -16.9918   0.1910
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6063   0.3930   0.1306 -52.7228   0.9632
  0.8119   0.7333   0.0415 -22.7322   0.3270
  0.3024   0.3035  -0.0950 -29.5760   0.5900
  0.7959   0.6954   0.0475 -27.0767   0.3573
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8534   0.8616  -0.0059 -10.2705   0.2516
  0.7426   0.5686   0.0712 -58.8069   0.3643
  0.6571   0.4319   0.1187 -57.2142   0.8393
  0.8645   0.7897   0.0356 -19.7851   0.2030
  0.7169   0.5192   0.0831 -57.8023   0.5141
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0083   1.0090   0.0000   2.6926   0.1227
  0.3139   0.1926   0.7063 -130.6467   0.7223
  0.9123   0.9080   0.0059  -5.9733   0.1466
  0.6943   0.7083  -0.0119 -20.8096   0.4109
  0.6519   0.4389   0.0950 -68.9038   0.5597
  0.7040   0.5168   0.0772 -68.3737   0.4007
  0.6669   0.6759  -0.0059 -23.8483   0.4488
  0.7181   0.5433   0.0772 -54.1026   0.4321
  0.3253   0.1949   0.7004 -134.5600   0.6926
  0.8402   0.8631  -0.0119  -0.9661   0.1242
  0.6627   0.4863   0.0772 -65.6117   0.4078
  0.7700   0.6922   0.0415 -24.5647   0.4020
  0.3491   0.1949   0.5282 -163.5364   0.6187
  0.7012   0.5507   0.0772 -42.5142   0.6072
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8384   0.7522   0.0415 -23.0730   0.2330
  0.5782   0.4488   0.0950 -45.1823   0.8497
  0.8957   0.9121  -0.0059   3.0085  -0.1389
  0.6285   0.2787   0.1603 -89.9197   1.0538
  0.8797   0.8758   0.0059  -9.3041   0.2118
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5017   0.3196   0.0950 -109.8795   0.5817
  0.9656   0.9472   0.0119  -5.0598   0.0540
  0.7035   0.6675   0.0237 -25.5159   0.4918
  0.7917   0.6609   0.0594 -36.2040   0.3293
  0.6791   0.4989   0.0772 -69.5725   0.3952
  0.3433   0.1902   0.6469 -154.2590   0.5886
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7806   0.7641   0.0119 -19.9051   0.3791
  0.6590   0.4135   0.1009 -84.4218   0.5891
  0.8029   0.7493   0.0297 -19.3466   0.3567
  0.8032   0.6911   0.0475 -31.7729   0.2660
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6290   0.3995   0.1009 -79.9396   0.5774
  0.9534   0.9336   0.0119  -5.4449   0.0731
  0.6529   0.4620   0.0831 -79.8778   0.4203
  0.5833   0.4397   0.1009 -47.0044   0.8716
  0.6859   0.4875   0.0890 -66.0873   0.4810
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4660   0.2899   0.0950 -122.3416   0.4717
  0.7118   0.5477   0.0831 -45.2732   0.6212
  0.6971   0.6785   0.0119 -25.9462   0.4752
  0.7026   0.5737   0.0712 -37.6312   0.5459
  0.6298   0.4463   0.0831 -78.8745   0.4215
  0.5580   0.3893   0.1246 -50.6613   0.9592
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6935   0.4848   0.0950 -57.7653   0.6743
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5997   0.5851   0.0119 -30.7068   0.5752
  0.6642   0.4673   0.0831 -75.8387   0.4398
  0.8728   0.8870  -0.0059  -6.1938   0.2155
  0.6838   0.5355   0.0831 -41.9621   0.6793
  0.7514   0.5752   0.0772 -50.0358   0.4458
  0.6215   0.4201   0.0890 -83.1875   0.4629
  0.8435   0.8660  -0.0119  -3.6367   0.2678
  0.8325   0.7205   0.0475 -28.5896   0.3151
  0.7327   0.5525   0.0772 -61.8625   0.3823
  0.9500   0.9300   0.0119  -5.6698   0.0815
  0.6577   0.4027   0.1128 -77.7906   0.7248
  0.6195   0.3412   0.1128 -105.5158   0.6570
  0.6767   0.4628   0.1068 -53.9798   0.8123
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9772   0.9670   0.0059  -2.9325   0.0403
  0.9419   0.9337   0.0059  -4.9713   0.1138
  0.7936   0.7577   0.0178 -17.9354   0.3646
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0215   1.0211   0.0000   3.6598   0.1526
  0.6896   0.1889   0.1899 -94.6099   1.3299
  0.7449   0.5775   0.0772 -45.5149   0.4714
  0.8125   0.7466   0.0356 -22.4439   0.3786
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0207   1.0232   0.0000   5.8951  -0.0079
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7414   0.5988   0.0653 -39.0024   0.4179
  0.9249   0.9094   0.0119  -7.6309   0.1572
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5884   0.3021   0.1187 -128.2355   0.5979
  0.7328   0.5761   0.0712 -50.6636   0.3574
  0.3273   0.1955   0.6944 -135.2308   0.7092
  0.9356   0.9427   0.0000  -2.8433   0.1090
  0.5115   0.3295   0.0950 -103.8721   0.5820
  0.5375   0.2955   0.1128 -168.1786   0.1466
  0.6536   0.6564   0.0000 -22.2865   0.4550
  0.6574   0.4063   0.1128 -72.8371   0.7663
  0.7518   0.6027   0.0653 -39.8822   0.4414
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7494   0.7186   0.0178 -20.8520   0.4193
  0.8077   0.7219   0.0415 -24.9639   0.3552
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0394   1.0379   0.0000   4.2257   0.1314
  0.8069   0.6963   0.0534 -28.8297   0.3308
  0.8716   0.8029   0.0356 -18.0254   0.2031
  0.6263   0.2565   0.1603 -114.5738   1.0041
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6140   0.4198   0.0890 -83.7276   0.4426
  0.6475   0.3891   0.1128 -82.5057   0.7035
  0.5597   0.2887   0.1187 -142.0433   0.4443
  0.9298   0.9277   0.0000  -4.6446   0.1181
  0.5906   0.3001   0.1246 -140.8394   0.5552
  0.8123   0.6986   0.0534 -29.6641   0.3214
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8678   0.7960   0.0356 -18.7753   0.2099
  0.4145   0.1778   0.6647 -150.4651   0.3344
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4321   0.4562  -0.0594 -24.9033   0.4596
  0.7820   0.7191   0.0356 -22.4534   0.4077
  0.6790   0.6411   0.0237 -28.7317   0.5312
  0.8569   0.8763  -0.0119  -3.3614   0.2231
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6733   0.5532   0.0712 -38.6766   0.6828
  0.8384   0.7651   0.0356 -19.7427   0.2698
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9394   0.9495  -0.0059   1.1544   0.2059
  0.6956   0.5003   0.0831 -63.2723   0.4764
  0.9606   0.9485   0.0059  -4.2248   0.0713
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7603   0.1017   0.2018 -144.3894   1.5222
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6428   0.4500   0.0831 -82.8162   0.4293
  0.9683   0.9701   0.0000  -2.2833   0.0696
  0.6728   0.7039  -0.0297 -12.1459   0.2623
  0.6506   0.4278   0.0950 -76.9974   0.5479
  0.9738   0.9784   0.0000   1.4084   0.1671
  0.3628   0.3695  -0.0059 -41.8132   0.8764
  0.6315   0.5306   0.0653 -39.0077   0.7147
  0.5335   0.5336   0.0000 -33.0877   0.6204
  0.7169   0.5493   0.0712 -57.4176   0.3690
  0.7573   0.5989   0.0712 -46.0284   0.3906
  0.6396   0.3312   0.1484 -74.1829   1.0029
  0.8708   0.8714   0.0000  -9.5298   0.2216
  0.6307   0.0546   0.2018 -126.8528   1.5775
  0.6703   0.6810  -0.0119 -21.7954   0.4297
  0.6875   0.5223   0.0712 -60.2260   0.3706
  0.6432   0.3927   0.1068 -81.4322   0.6660
  0.6005   0.3814   0.1009 -91.7137   0.5093
  0.7491   0.5856   0.0712 -52.1786   0.3616
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8903   0.9057  -0.0059  -2.3537   0.1999
  0.4877   0.4135   0.0831 -45.8634   0.8771
  0.6887   0.6996  -0.0059 -20.7347   0.4127
  0.5966   0.3646   0.1009 -99.2298   0.5266
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6582   0.4296   0.1128 -61.3832   0.7959
  0.7890   0.6574   0.0594 -35.8790   0.3429
  0.5218   0.2918   0.1068 -159.1953   0.1074
  0.6511   0.4668   0.0831 -75.9910   0.4144
  0.5352   0.3272   0.1009 -107.3140   0.4839
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5934   0.3261   0.1068 -121.0582   0.5231
  0.6477   0.4179   0.1068 -70.4047   0.6630
  0.9323   0.9381   0.0000  -3.5184   0.1134
  0.7813   0.6353   0.0653 -38.2293   0.4418
  0.5853   0.5321   0.0415 -37.8645   0.6856
  0.7314   0.5553   0.0772 -58.5127   0.3891
  0.7560   0.6015   0.0653 -49.6472   0.3319
  1.0484   1.0483   0.0000   6.4180  -0.0074
  0.7089   0.5401   0.0712 -60.1490   0.3669
  0.6269   0.6266   0.0000 -28.8843   0.5150
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8464   0.8655  -0.0119  -5.0547   0.2263
  0.6347   0.4027   0.1128 -68.5448   0.7404
  0.7082   0.5335   0.0772 -62.5739   0.3770
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8649   0.8591   0.0059  -9.4839   0.2197
  0.7308   0.7484  -0.0119 -17.5136   0.3738
  0.7341   0.5815   0.0712 -41.8280   0.5196
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7784   0.6585   0.0594 -32.5157   0.4150
  0.6251   0.3849   0.1128 -73.9059   0.7288
  0.7289   0.6777   0.0297 -24.7835   0.4814
  0.6424   0.2590   0.1662 -98.8189   1.0989
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6313   0.3420   0.1187 -103.4913   0.7264
  0.7124   0.5374   0.0712 -62.7692   0.3734
  0.9926   0.9887   0.0059  -1.7576   0.0315
  0.8234   0.8469  -0.0119  -0.8016   0.0276
  0.4840   0.4825   0.0000 -40.0255   0.6964
  0.7456   0.5699   0.0772 -52.7296   0.4219
  0.7734   0.6071   0.0712 -49.4716   0.3773
  0.5442   0.1124   0.2018 -82.4442   1.4736
  0.6287   0.2877   0.1662 -67.8159   1.1345
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8193   0.8416  -0.0119  -6.7129   0.2668
  0.9604   0.9402   0.0119  -5.5558   0.0624
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6297   0.3108   0.1424 -98.6019   0.9041
  0.7421   0.5887   0.0712 -42.0446   0.5408
  0.7988   0.7997   0.0000 -13.1847   0.2940
  0.7997   0.6804   0.0534 -30.9779   0.3534
  0.5924   0.2886   0.1365 -109.7620   0.8058
  0.8600   0.8018   0.0297 -16.7206   0.2407
  0.4874   0.3626   0.1246 -53.7294   0.9834
  0.7453   0.6296   0.0594 -33.7985   0.4992
  0.9655   0.9708   0.0000  -0.7009   0.1049
  0.7637   0.6438   0.0594 -32.2235   0.4086
  0.4485   0.4734  -0.0594 -22.3948   0.3435
  0.4372   0.2580   0.1840 -61.0003   1.1682
  0.7183   0.5160   0.0890 -56.2841   0.5778
  0.7272   0.7542  -0.0237 -12.1432   0.3201
  0.8638   0.7891   0.0356 -19.9833   0.1913
  0.4821   0.3025   0.0950 -125.1174   0.5048
  0.7569   0.6035   0.0653 -47.9006   0.3414
  0.5495   0.5772  -0.0356 -24.9982   0.4553
  0.7749   0.6867   0.0475 -26.3569   0.3954
  0.5477   0.3580   0.0890 -105.8759   0.4754
  0.4817   0.5067  -0.0415 -29.4556   0.5464
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8162   0.7314   0.0415 -22.8908   0.3104
  0.7914   0.6403   0.0653 -42.3631   0.3587
  0.8668   0.8605   0.0059  -9.7828   0.2231
  1.0548   1.0529   0.0059   5.5090   0.0941
  0.6043   0.5402   0.0475 -35.5388   0.6784
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9055   0.8679   0.0178 -11.2016   0.1644
  0.7204   0.7219   0.0000 -19.7345   0.3962
  0.6711   0.4815   0.0890 -54.3720   0.6126
  0.7517   0.5835   0.0772 -44.9849   0.4910
  0.6932   0.5087   0.0772 -69.2061   0.3952
  0.6424   0.3537   0.1306 -82.3701   0.8759
  0.7070   0.6585   0.0297 -24.5225   0.4966
  0.6174   0.6360  -0.0178 -25.0078   0.4688
  0.7522   0.5834   0.0712 -56.5188   0.3500
  0.8924   0.9089  -0.0059  -3.1102   0.2611
  0.5867   0.4062   0.0831 -84.9929   0.4494
  0.5563   0.3695   0.0890 -99.7411   0.4606
  0.6849   0.5493   0.0772 -39.5665   0.6197
  0.7149   0.5409   0.0772 -60.7916   0.3787
  0.6239   0.3875   0.1246 -64.6969   0.8344
  0.6887   0.5108   0.0772 -67.1587   0.3876
  0.6494   0.4086   0.1068 -77.5831   0.6349
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9068   0.9019   0.0059  -6.4438   0.1564
  0.8536   0.7722   0.0356 -21.5372   0.2179
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5442   0.5002   0.0356 -39.1805   0.7223
  0.7576   0.5894   0.0772 -44.8387   0.5171
  0.5979   0.2438   0.1840 -64.8632   1.2260
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5518   0.3648   0.0890 -100.8450   0.4516
  0.6515   0.3830   0.1128 -86.2695   0.7224
  0.9460   0.9543   0.0000  -0.1887   0.1554
  0.6695   0.4322   0.1009 -79.3885   0.5764
  0.8201   0.7276   0.0475 -26.4356   0.3570
  0.7075   0.4898   0.0950 -62.2057   0.6024
  0.7182   0.5041   0.0890 -61.1253   0.5719
  0.7108   0.5117   0.0831 -65.4841   0.4637
  0.7193   0.5566   0.0712 -50.4055   0.4036
  0.7197   0.5393   0.0772 -62.6173   0.3907
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5650   0.3761   0.0890 -95.1230   0.5121
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5750   0.5125   0.0475 -40.1982   0.7206
  0.5881   0.1466   0.2018 -77.1079   1.4093
  0.9773   0.9634   0.0059  -5.4703   0.0835
  0.7828   0.6740   0.0534 -30.7417   0.4183
  0.6684   0.4501   0.1128 -54.8859   0.8293
  0.6747   0.2308   0.1959 -189.8056   0.5857
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6619   0.4172   0.1128 -71.4662   0.7382
  0.6846   0.4797   0.1009 -56.6644   0.6898
  0.8034   0.6740   0.0594 -34.0428   0.3489
  0.8163   0.7616   0.0297 -18.1272   0.3105
  0.6611   0.3795   0.1365 -69.3944   0.9287
  0.9830   0.9759   0.0059  -3.1159   0.0562
  0.5437   0.2512   0.4333 -209.3358  -0.6277
  0.6478   0.4514   0.0950 -57.9694   0.6225
  0.7311   0.7410  -0.0059 -18.8926   0.3817
  0.6749   0.4915   0.0772 -71.5267   0.3987
  0.6038   0.3117   0.1424 -82.8482   0.9275
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6646   0.4507   0.1128 -53.5131   0.8379
  0.7783   0.6893   0.0475 -25.9856   0.3804
  0.6472   0.4148   0.1246 -57.6916   0.8762
  0.5184   0.4628   0.0534 -42.4914   0.7883
  0.7782   0.7111   0.0356 -22.0139   0.3794
  1.0371   1.0368   0.0000   5.3122   0.0859
  0.6562   0.4413   0.1128 -57.0615   0.7920
  0.6101   0.3429   0.1128 -106.0443   0.5976
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9473   0.9502   0.0000  -3.8187   0.1097
  0.6472   0.4501   0.1068 -51.3203   0.8127
  0.9194   0.8970   0.0119  -7.7363   0.1351
  0.7666   0.6355   0.0594 -35.5377   0.4493
  0.8326   0.7955   0.0237 -16.2797   0.3172
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5691   0.3552   0.1009 -105.6854   0.4842
  0.5986   0.4716   0.0890 -43.4643   0.8121
  0.7043   0.7343  -0.0237 -10.0581   0.2496
  0.6872   0.5208   0.0831 -46.6541   0.6373
  0.7491   0.5833   0.0712 -54.8821   0.3499
  0.5259   0.0563   0.1959 -268.0473   1.6505
